"Peak1","Peak2","coaccess"
"chr2:70210061-70211372","chr2:70060033-70061322",0.298114301706933
"chr2:70210061-70211372","chr2:70113067-70114963",0.501103808600339
"chr2:70210061-70211372","chr2:70124969-70129173",0.580747705895193
"chr2:70210061-70211372","chr2:70149989-70151151",0.21683984723897
"chr2:70210061-70211372","chr2:70155266-70155797",0.265252303884339
"chr2:70210061-70211372","chr2:70188884-70189752",0.279851935796349
"chr2:70210061-70211372","chr2:70259368-70263117",0.368954677908452
"chr2:70214371-70215516","chr2:69816747-69817105",0.206199640299884
"chr2:70217755-70218244","chr2:70124969-70129173",0.263068870929744
"chr2:70259368-70263117","chr2:70113067-70114963",0.342143139062585
"chr2:70259368-70263117","chr2:70124969-70129173",0.366235847234731
"chr2:70259368-70263117","chr2:70149989-70151151",0.259185018389644
"chr2:70259368-70263117","chr2:70210061-70211372",0.368954677908452
"chr2:70259368-70263117","chr2:70557601-70570234",0.393326662958561
"chr2:70259368-70263117","chr2:70660203-70662593",0.260193649084505
"chr2:70336562-70337740","chr2:70442749-70445658",0.258640576093679
"chr2:70397525-70399940","chr2:70656997-70658141",0.281283995341278
"chr2:70442749-70445658","chr2:70177091-70178718",0.244265295150087
"chr2:70442749-70445658","chr2:70336562-70337740",0.258640576093679
"chr2:70442749-70445658","chr2:70455868-70456825",0.394108404923718
"chr2:70442749-70445658","chr2:70595808-70596372",0.222755574448566
"chr2:70442749-70445658","chr2:70656997-70658141",0.34959596763922
"chr2:70455868-70456825","chr2:70442749-70445658",0.394108404923718
"chr2:70471149-70477874","chr2:70167858-70169430",0.351919344955972
"chr2:70471149-70477874","chr2:70201801-70203528",0.458802547831126
"chr2:70471149-70477874","chr2:70508455-70510713",0.260861054232042
"chr2:70471149-70477874","chr2:70619477-70620698",0.298822058050882
"chr2:70508455-70510713","chr2:70471149-70477874",0.260861054232042
"chr2:7055482-7057563","chr2:7092518-7094018",0.260935442878546
"chr2:70557601-70570234","chr2:70259368-70263117",0.393326662958561
"chr2:70557601-70570234","chr2:70619477-70620698",0.296001080427697
"chr2:70557601-70570234","chr2:70660203-70662593",0.498765696591144
"chr2:70557601-70570234","chr2:70823549-70826543",0.505522018954874
"chr2:70557601-70570234","chr2:70901436-70901813",0.242388652505023
"chr2:70595808-70596372","chr2:70442749-70445658",0.222755574448566
"chr2:7060798-7061221","chr2:7233403-7235795",0.204584002070624
"chr2:70619477-70620698","chr2:70471149-70477874",0.298822058050882
"chr2:70619477-70620698","chr2:70557601-70570234",0.296001080427697
"chr2:70656997-70658141","chr2:70397525-70399940",0.281283995341278
"chr2:70656997-70658141","chr2:70442749-70445658",0.34959596763922
"chr2:70656997-70658141","chr2:70886362-70887402",0.337001880073769
"chr2:70660203-70662593","chr2:70259368-70263117",0.260193649084505
"chr2:70660203-70662593","chr2:70557601-70570234",0.498765696591144
"chr2:70660203-70662593","chr2:70823549-70826543",0.484540764453482
"chr2:7080292-7083875","chr2:6879356-6883004",0.251672252575751
"chr2:7080292-7083875","chr2:6927665-6928539",0.265813221795005
"chr2:7080292-7083875","chr2:7112373-7114497",0.277131460341635
"chr2:7080292-7083875","chr2:7172911-7174336",0.21359871818703
"chr2:7080292-7083875","chr2:7178909-7179624",0.211485636911613
"chr2:70823549-70826543","chr2:70557601-70570234",0.505522018954875
"chr2:70823549-70826543","chr2:70660203-70662593",0.484540764453482
"chr2:70823549-70826543","chr2:71032073-71032956",0.320716280147105
"chr2:70823549-70826543","chr2:71054199-71056750",0.443210177454643
"chr2:70852322-70853520","chr2:71019033-71021378",0.291985233779236
"chr2:7088475-7090626","chr2:7144565-7145571",0.213714449109239
"chr2:7088475-7090626","chr2:7172911-7174336",0.276804333691452
"chr2:7088475-7090626","chr2:7426316-7427033",0.271876257573375
"chr2:70886362-70887402","chr2:70656997-70658141",0.337001880073769
"chr2:70886362-70887402","chr2:70913324-70914889",0.379875354452713
"chr2:70886362-70887402","chr2:71034096-71035622",0.280691855832021
"chr2:70886362-70887402","chr2:71039431-71040239",0.320658845666717
"chr2:70886362-70887402","chr2:71117496-71119341",0.213702750647454
"chr2:70886362-70887402","chr2:71201741-71202282",0.215315989707985
"chr2:70901436-70901813","chr2:70557601-70570234",0.242388652505023
"chr2:70913324-70914889","chr2:70886362-70887402",0.379875354452713
"chr2:7092518-7094018","chr2:7055482-7057563",0.260935442878546
"chr2:71019033-71021378","chr2:70852322-70853520",0.291985233779236
"chr2:71019033-71021378","chr2:71371561-71372422",0.202137609481607
"chr2:71032073-71032956","chr2:70823549-70826543",0.320716280147105
"chr2:71032073-71032956","chr2:71054199-71056750",0.32169646649287
"chr2:71032073-71032956","chr2:71159590-71161362",0.345846892707554
"chr2:71032073-71032956","chr2:71278781-71280360",0.25087634133804
"chr2:71032073-71032956","chr2:71388549-71390203",0.302310148218833
"chr2:71032073-71032956","chr2:71445552-71446251",0.222932946948302
"chr2:71032073-71032956","chr2:71452499-71454037",0.278437050216827
"chr2:71034096-71035622","chr2:70886362-70887402",0.280691855832021
"chr2:71039431-71040239","chr2:70886362-70887402",0.320658845666717
"chr2:71054199-71056750","chr2:70823549-70826543",0.443210177454643
"chr2:71054199-71056750","chr2:71032073-71032956",0.32169646649287
"chr2:71054199-71056750","chr2:71159590-71161362",0.268746595538587
"chr2:71117496-71119341","chr2:70886362-70887402",0.213702750647454
"chr2:71117496-71119341","chr2:71122148-71123041",0.272228000749369
"chr2:71120630-71121581","chr2:71122148-71123041",0.448038488923063
"chr2:71122148-71123041","chr2:71117496-71119341",0.272228000749369
"chr2:71122148-71123041","chr2:71120630-71121581",0.448038488923063
"chr2:71122148-71123041","chr2:71123673-71123840",0.387726271044802
"chr2:71123673-71123840","chr2:71122148-71123041",0.387726271044802
"chr2:7112373-7114497","chr2:6927665-6928539",0.241446797674786
"chr2:7112373-7114497","chr2:7006645-7007324",0.315611590895442
"chr2:7112373-7114497","chr2:7080292-7083875",0.277131460341635
"chr2:7112373-7114497","chr2:7144565-7145571",0.256255856830142
"chr2:7112373-7114497","chr2:7172911-7174336",0.227138714219452
"chr2:71159590-71161362","chr2:71032073-71032956",0.345846892707554
"chr2:71159590-71161362","chr2:71054199-71056750",0.268746595538587
"chr2:71159590-71161362","chr2:71244366-71245945",0.263090726457908
"chr2:71159590-71161362","chr2:71278781-71280360",0.350961731714651
"chr2:71159590-71161362","chr2:71452499-71454037",0.311746864036386
"chr2:71201741-71202282","chr2:70886362-70887402",0.215315989707985
"chr2:71244366-71245945","chr2:71159590-71161362",0.263090726457908
"chr2:71244366-71245945","chr2:71278781-71280360",0.257332934817734
"chr2:71278781-71280360","chr2:71032073-71032956",0.25087634133804
"chr2:71278781-71280360","chr2:71159590-71161362",0.350961731714651
"chr2:71278781-71280360","chr2:71244366-71245945",0.257332934817734
"chr2:71278781-71280360","chr2:71294419-71295099",0.221271056984704
"chr2:71278781-71280360","chr2:71516889-71517881",0.207430424135097
"chr2:71278781-71280360","chr2:71524718-71533130",0.364100143948986
"chr2:71278781-71280360","chr2:71533931-71548648",0.274004602537141
"chr2:71294419-71295099","chr2:71278781-71280360",0.221271056984704
"chr2:71294419-71295099","chr2:71524718-71533130",0.206112475921039
"chr2:71294419-71295099","chr2:71533931-71548648",0.221083410162022
"chr2:71303175-71303661","chr2:71610548-71613169",0.206132243975705
"chr2:71304797-71305203","chr2:71610548-71613169",0.43510263354785
"chr2:71304797-71305203","chr2:71625090-71626134",0.200721734003439
"chr2:71371561-71372422","chr2:71019033-71021378",0.202137609481607
"chr2:71388549-71390203","chr2:71032073-71032956",0.302310148218833
"chr2:71388549-71390203","chr2:71452499-71454037",0.266764978533217
"chr2:71388549-71390203","chr2:71524718-71533130",0.232539563711971
"chr2:71420817-71421438","chr2:71516889-71517881",0.375948623310202
"chr2:71420817-71421438","chr2:71524718-71533130",0.237913188192207
"chr2:71420817-71421438","chr2:71533931-71548648",0.268426257364449
"chr2:71420817-71421438","chr2:71610548-71613169",0.358414574571345
"chr2:71420817-71421438","chr2:71625090-71626134",0.268189784249563
"chr2:71445552-71446251","chr2:71032073-71032956",0.222932946948302
"chr2:71445552-71446251","chr2:71452499-71454037",0.220860286372112
"chr2:71445552-71446251","chr2:71516889-71517881",0.321322591591046
"chr2:71445552-71446251","chr2:71524718-71533130",0.45489031086137
"chr2:71445552-71446251","chr2:71533931-71548648",0.402708595167573
"chr2:7144565-7145571","chr2:6879356-6883004",0.223880560596091
"chr2:7144565-7145571","chr2:6911417-6913690",0.286836209264229
"chr2:7144565-7145571","chr2:6927665-6928539",0.268881732806753
"chr2:7144565-7145571","chr2:7006645-7007324",0.253456611245728
"chr2:7144565-7145571","chr2:7088475-7090626",0.213714449109239
"chr2:7144565-7145571","chr2:7112373-7114497",0.256255856830142
"chr2:7144565-7145571","chr2:7147060-7147835",0.241050047201558
"chr2:7144565-7145571","chr2:7172911-7174336",0.438956182132667
"chr2:7144565-7145571","chr2:7178909-7179624",0.219705489117555
"chr2:71452499-71454037","chr2:71032073-71032956",0.278437050216827
"chr2:71452499-71454037","chr2:71159590-71161362",0.311746864036386
"chr2:71452499-71454037","chr2:71388549-71390203",0.266764978533217
"chr2:71452499-71454037","chr2:71445552-71446251",0.220860286372112
"chr2:71452499-71454037","chr2:71516889-71517881",0.248776131901817
"chr2:71452499-71454037","chr2:71524718-71533130",0.373442566743641
"chr2:71452499-71454037","chr2:71533931-71548648",0.343336908916382
"chr2:7147060-7147835","chr2:7144565-7145571",0.241050047201558
"chr2:71512289-71512862","chr2:71516889-71517881",0.485467743408187
"chr2:71512289-71512862","chr2:71524718-71533130",0.359674968133445
"chr2:71512289-71512862","chr2:71533931-71548648",0.393246809735453
"chr2:71516889-71517881","chr2:71278781-71280360",0.207430424135097
"chr2:71516889-71517881","chr2:71420817-71421438",0.375948623310202
"chr2:71516889-71517881","chr2:71445552-71446251",0.321322591591046
"chr2:71516889-71517881","chr2:71452499-71454037",0.248776131901817
"chr2:71516889-71517881","chr2:71512289-71512862",0.485467743408187
"chr2:71516889-71517881","chr2:71524718-71533130",0.579733416541772
"chr2:71516889-71517881","chr2:71533931-71548648",0.681494298627317
"chr2:71516889-71517881","chr2:71625090-71626134",0.33927196573513
"chr2:71516889-71517881","chr2:71872176-71874593",0.271443924402019
"chr2:71516889-71517881","chr2:71976560-71977051",0.306796201691771
"chr2:71524718-71533130","chr2:71278781-71280360",0.364100143948986
"chr2:71524718-71533130","chr2:71294419-71295099",0.206112475921039
"chr2:71524718-71533130","chr2:71388549-71390203",0.232539563711971
"chr2:71524718-71533130","chr2:71420817-71421438",0.237913188192207
"chr2:71524718-71533130","chr2:71445552-71446251",0.45489031086137
"chr2:71524718-71533130","chr2:71452499-71454037",0.373442566743641
"chr2:71524718-71533130","chr2:71512289-71512862",0.359674968133445
"chr2:71524718-71533130","chr2:71516889-71517881",0.579733416541772
"chr2:71524718-71533130","chr2:71533931-71548648",0.780593854452443
"chr2:71524718-71533130","chr2:71625090-71626134",0.303013348096113
"chr2:71524718-71533130","chr2:71709811-71710401",0.266868430733811
"chr2:71524718-71533130","chr2:71786333-71788364",0.222028757923786
"chr2:71524718-71533130","chr2:71872176-71874593",0.302427298133728
"chr2:71524718-71533130","chr2:71976560-71977051",0.550343628119372
"chr2:71533931-71548648","chr2:71278781-71280360",0.274004602537141
"chr2:71533931-71548648","chr2:71294419-71295099",0.221083410162022
"chr2:71533931-71548648","chr2:71420817-71421438",0.268426257364449
"chr2:71533931-71548648","chr2:71445552-71446251",0.402708595167573
"chr2:71533931-71548648","chr2:71452499-71454037",0.343336908916382
"chr2:71533931-71548648","chr2:71512289-71512862",0.393246809735453
"chr2:71533931-71548648","chr2:71516889-71517881",0.681494298627317
"chr2:71533931-71548648","chr2:71524718-71533130",0.780593854452443
"chr2:71533931-71548648","chr2:71625090-71626134",0.34470990410556
"chr2:71533931-71548648","chr2:71655195-71656649",0.215845142044329
"chr2:71533931-71548648","chr2:71709811-71710401",0.24766833137435
"chr2:71533931-71548648","chr2:71786333-71788364",0.219276158119383
"chr2:71533931-71548648","chr2:71872176-71874593",0.334145981054745
"chr2:71533931-71548648","chr2:71976560-71977051",0.45608875159131
"chr2:71597954-71599487","chr2:71628626-71630574",0.205552257363883
"chr2:71610548-71613169","chr2:71303175-71303661",0.206132243975705
"chr2:71610548-71613169","chr2:71304797-71305203",0.43510263354785
"chr2:71610548-71613169","chr2:71420817-71421438",0.358414574571345
"chr2:71610548-71613169","chr2:71625090-71626134",0.501066373713776
"chr2:71610548-71613169","chr2:71655195-71656649",0.234385446611512
"chr2:71610548-71613169","chr2:71694644-71695322",0.274099669769632
"chr2:71610548-71613169","chr2:71719058-71720750",0.314567196835978
"chr2:71610548-71613169","chr2:71742104-71742995",0.30106798920899
"chr2:71610548-71613169","chr2:71744615-71745290",0.215009322374165
"chr2:71610548-71613169","chr2:71786333-71788364",0.249878072398628
"chr2:71625090-71626134","chr2:71304797-71305203",0.200721734003439
"chr2:71625090-71626134","chr2:71420817-71421438",0.268189784249563
"chr2:71625090-71626134","chr2:71516889-71517881",0.33927196573513
"chr2:71625090-71626134","chr2:71524718-71533130",0.303013348096113
"chr2:71625090-71626134","chr2:71533931-71548648",0.34470990410556
"chr2:71625090-71626134","chr2:71610548-71613169",0.501066373713776
"chr2:71625090-71626134","chr2:71786333-71788364",0.211684967884676
"chr2:71628626-71630574","chr2:71597954-71599487",0.205552257363883
"chr2:71655195-71656649","chr2:71533931-71548648",0.21584514204433
"chr2:71655195-71656649","chr2:71610548-71613169",0.234385446611512
"chr2:71686735-71687493","chr2:71719058-71720750",0.312918431901518
"chr2:71690096-71691524","chr2:71719058-71720750",0.351154143738185
"chr2:71694644-71695322","chr2:71610548-71613169",0.274099669769632
"chr2:71697465-71698435","chr2:71719058-71720750",0.213625914234254
"chr2:71709811-71710401","chr2:71524718-71533130",0.266868430733811
"chr2:71709811-71710401","chr2:71533931-71548648",0.24766833137435
"chr2:71709811-71710401","chr2:71976560-71977051",0.312860309575919
"chr2:71719058-71720750","chr2:71610548-71613169",0.314567196835978
"chr2:71719058-71720750","chr2:71686735-71687493",0.312918431901518
"chr2:71719058-71720750","chr2:71690096-71691524",0.351154143738185
"chr2:71719058-71720750","chr2:71697465-71698435",0.213625914234254
"chr2:7172911-7174336","chr2:6879356-6883004",0.233627646631459
"chr2:7172911-7174336","chr2:6911417-6913690",0.22613145516707
"chr2:7172911-7174336","chr2:7080292-7083875",0.21359871818703
"chr2:7172911-7174336","chr2:7088475-7090626",0.276804333691452
"chr2:7172911-7174336","chr2:7112373-7114497",0.227138714219452
"chr2:7172911-7174336","chr2:7144565-7145571",0.438956182132667
"chr2:7172911-7174336","chr2:7178909-7179624",0.432074625379699
"chr2:7172911-7174336","chr2:7426316-7427033",0.344623602117876
"chr2:71742104-71742995","chr2:71610548-71613169",0.30106798920899
"chr2:71744615-71745290","chr2:71610548-71613169",0.215009322374165
"chr2:71749338-71751667","chr2:72038077-72039874",0.298215264180362
"chr2:71774391-71776224","chr2:72004858-72005767",0.236829310622669
"chr2:71774391-71776224","chr2:72135818-72137462",0.254669012171322
"chr2:71774391-71776224","chr2:72160288-72161193",0.335513008775139
"chr2:71786333-71788364","chr2:71524718-71533130",0.222028757923786
"chr2:71786333-71788364","chr2:71533931-71548648",0.219276158119383
"chr2:71786333-71788364","chr2:71610548-71613169",0.249878072398628
"chr2:71786333-71788364","chr2:71625090-71626134",0.211684967884676
"chr2:7178909-7179624","chr2:6879356-6883004",0.230394419123339
"chr2:7178909-7179624","chr2:6911417-6913690",0.290442525818092
"chr2:7178909-7179624","chr2:7080292-7083875",0.211485636911613
"chr2:7178909-7179624","chr2:7144565-7145571",0.219705489117555
"chr2:7178909-7179624","chr2:7172911-7174336",0.432074625379699
"chr2:71864986-71865535","chr2:72009222-72010554",0.26729022721259
"chr2:71872176-71874593","chr2:71516889-71517881",0.271443924402019
"chr2:71872176-71874593","chr2:71524718-71533130",0.302427298133728
"chr2:71872176-71874593","chr2:71533931-71548648",0.334145981054745
"chr2:71872176-71874593","chr2:72093142-72094942",0.270044537741239
"chr2:71919029-71920158","chr2:72009222-72010554",0.416500304254732
"chr2:71919029-71920158","chr2:72038077-72039874",0.299819002735473
"chr2:71976560-71977051","chr2:71516889-71517881",0.306796201691771
"chr2:71976560-71977051","chr2:71524718-71533130",0.550343628119373
